"","ASV","TR2-64-1","WC-10-1","TR1-62-2","TR2-44-2","WC-30-2","TR1-52-2","TR1-42-2","TR2-24-2","WC-50-2","WC-40-2","WC-35-2","TR1-32-2","Mel1-3","Mel1M-2","Mel2S-3","Mel3S-1","Ritt1-3","Ritt3-3","Ritt3M-3","WC-20-2","TR2-34-2","count","reads","median","dev"
"1042","ASV_1093",0,0,0,0,0,0,0,0,0,0.0006439611,0,0,0,0,0,0,0,0,0,0,0,"1",3.06648142857143e-05,0,0.000140523832636049
"1043","ASV_1094",0,0,0,0,0,0,0,0,0,0.0006439611,0,0,0,0,0,0,0,0,0,0,0,"1",3.06648142857143e-05,0,0.000140523832636049
"1044","ASV_1095",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002166049,0,0.0001013428,0,0,0.0002591406,0,0,"3",2.74803952380952e-05,0,7.36489245722331e-05
"1045","ASV_1096",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001732839,0.0004613442,0,0,0,0,0,0,"2",3.02203857142857e-05,0,0.000105756105002436
"1046","ASV_1097",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003032469,0,0.0001689047,0,0,0,8.314625e-05,0,"3",2.64427547619048e-05,0,7.50723564514261e-05
"1047","ASV_1098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002428127,0.0002871379,0,0,0,0,0,"2",2.52357428571429e-05,0,8.00101505526366e-05
"1048","ASV_1099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003651079,0.0003533735,0,0,"2",3.42134e-05,0,0.000108072873010275
"1049","ASV_1101",0.0008572088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.08194666666667e-05,0,0.000187058295827727
"1050","ASV_1102",0.0006593914,0.0002645269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.39961095238095e-05,0,0.000152335598022872
"1051","ASV_1103",0,0.001146283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.45849047619048e-05,0,0.000250139457873384
"1052","ASV_1104",0,0.001146283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.45849047619048e-05,0,0.000250139457873384
"1053","ASV_1105",0,0,0.0003144061,0,0,0.0002138954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.51572142857143e-05,0,8.10283418981919e-05
"1054","ASV_1106",0,0,0.0001467228,0,0,0,0.0001874715,0,0,0,0,0,0,0.0002599259,0,0,0,0,0,0,0,"3",2.82914380952381e-05,0,7.32891881465027e-05
"1055","ASV_1107",0,0,0,0.0002472132,0,0,0,0.0002672011,0,0,0,7.331271e-05,0,0,0,0,0,0,0,0,0,"3",2.79870004761905e-05,0,7.7922022379509e-05
"1056","ASV_1108",0,0,0,0.0005843222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.78248666666667e-05,0,0.000127509557702054
"1057","ASV_1109",0,0,0,0,0.0005359499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.55214238095238e-05,0,0.000116953856450191
"1058","ASV_1110",0,0,0,0,0,0.000505571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.40748095238095e-05,0,0.000110324636984501
"1059","ASV_1111",0,0,0,0,0,0,0,0,0.0005104445,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.4306880952381e-05,0,0.000111388121872566
"1060","ASV_1112",0,0,0,0,0,0,0,0,0.0002159573,0.0003577562,0,0,0,0,0,0,0,0,0,0,0,"2",2.73196904761905e-05,0,8.91496996124266e-05
"1061","ASV_1113",0,0,0,0,0,0,0,0,0,0,0.0005779319,0,0,0,0,0,0,0,0,0,0,"1",2.75205666666667e-05,0,0.000126115079918079
"1062","ASV_1114",0,0,0,0,0,0,0,0,0,0,0,0.0003812261,0,0,0,0,0,0,0,0,0,"1",1.81536238095238e-05,0,8.31903552448955e-05
"1063","ASV_1115",0,0,0,0,0,0,0,0,0,0,0,0,0.0005397214,0,0,0,0,0,0,0,0,"1",2.5701019047619e-05,0,0.000117776865223216
"1064","ASV_1116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004391521,0,0,0,0,0,"1",2.09120047619048e-05,0,9.58308447547056e-05
"1065","ASV_1117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007795401,0,0,0,0,"1",3.71209571428571e-05,0,0.000170109595976355
"1066","ASV_1118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002129796,0.0004476065,0,0,"2",3.1456480952381e-05,0,0.000106050029416864
"1067","ASV_1119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006125141,0,0,"1",2.91673380952381e-05,0,0.000133661534641798
"1068","ASV_1120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006125141,0,0,"1",2.91673380952381e-05,0,0.000133661534641798
"1069","ASV_1121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006125141,0,0,"1",2.91673380952381e-05,0,0.000133661534641798
"1070","ASV_1123",0.0004286044,0.0005290539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.56027761904762e-05,0,0.000144901325681085
"1071","ASV_1124",0,0.001102196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.24855238095238e-05,0,0.00024051888574655
"1072","ASV_1125",0,0.001102196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.24855238095238e-05,0,0.00024051888574655
"1073","ASV_1126",0,0,0,0,0.0005153364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.45398285714286e-05,0,0.000112455621969811
"1074","ASV_1127",0,0,0,0,0,0.000486126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.31488571428571e-05,0,0.000106081390108862
"1075","ASV_1128",0,0,0,0,0,0,0.0001606899,0,0,0,0,0.0002785883,0,0,0,0,0,0,0,0,0,"2",2.09180095238095e-05,0,6.86454147367827e-05
"1076","ASV_1129",0,0,0,0,0,0,0.0006695412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.18829142857143e-05,0,0.000146105868090075
"1077","ASV_1130",0,0,0,0,0,0,0,0,0,0.0005962603,0,0,0,0,0,0,0,0,0,0,0,"1",2.83933476190476e-05,0,0.00013011466469748
"1078","ASV_1131",0,0,0,0,0,0,0,0,0,0,0.0005557037,0,0,0,0,0,0,0,0,0,0,"1",2.64620809523809e-05,0,0.000121264489010335
"1079","ASV_1132",0,0,0,0,0,0,0,0,0,0,0.0001111407,0,0,0,0.0001456876,0,0,0,0,0.0003880159,0,"3",3.07068666666667e-05,0,9.06455530549863e-05
"1080","ASV_1133",0,0,0,0,0,0,0,0,0,0,0,0,0.0003113777,0.0001516235,7.284382e-05,0,0,0,0,0,0,"3",2.55164295238095e-05,0,7.46924120085896e-05
"1081","ASV_1134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006070319,0,0,0,0,0,0,"1",2.8906280952381e-05,0,0.000132465220523946
"1082","ASV_1135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007606414,0,0,0,"1",3.6221019047619e-05,0,0.000165985561534152
"1083","ASV_1136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007606414,0,0,0,"1",3.6221019047619e-05,0,0.000165985561534152
"1084","ASV_1137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005889559,0,0,"1",2.80455190476191e-05,0,0.00012852071394004
"1085","ASV_1138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005889559,0,0,"1",2.80455190476191e-05,0,0.00012852071394004
"1086","ASV_1139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005889559,0,0,"1",2.80455190476191e-05,0,0.00012852071394004
"1087","ASV_1140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005889559,0,0,"1",2.80455190476191e-05,0,0.00012852071394004
"1088","ASV_1141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004085168,"1",1.9453180952381e-05,0,8.91456742219588e-05
"1089","ASV_1142",0.0007912697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.76795095238095e-05,0,0.000172669204541667
"1090","ASV_1143",0.0007912697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.76795095238095e-05,0,0.000172669204541667
"1091","ASV_1144",0,0,0,6.742179e-05,0,0,0.0001606899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002451101,"3",2.2534370952381e-05,0,6.31593807332745e-05
"1092","ASV_1145",0,0,0,0,0.000494723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.35582380952381e-05,0,0.000107957409311221
"1093","ASV_1146",0,0,0,0,0.000494723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.35582380952381e-05,0,0.000107957409311221
"1094","ASV_1147",0,0,0,0,0.000494723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.35582380952381e-05,0,0.000107957409311221
"1095","ASV_1148",0,0,0,0,0.000494723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.35582380952381e-05,0,0.000107957409311221
"1096","ASV_1149",0,0,0,0,0.000494723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.35582380952381e-05,0,0.000107957409311221
"1097","ASV_1150",0,0,0,0,0.000494723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.35582380952381e-05,0,0.000107957409311221
"1098","ASV_1151",0,0,0,0,0,0.0004666809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.22229e-05,0,0.000101838121411434
"1099","ASV_1152",0,0,0,0,0,5.833512e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000494723,0,0,"2",2.6336100952381e-05,0,0.000108071374210186
"1100","ASV_1153",0,0,0,0,0,0,0,0.0001870407,0,0,0,0,0,0,0,0,0,0,0,0,0.0002777914,"2",2.21348619047619e-05,0,7.13664105262586e-05
"1101","ASV_1154",0,0,0,0,0,0,0,0.0003473614,0,0,0,0,0,0,0,0,0,0,0,0,0.0001797474,"2",2.5100419047619e-05,0,8.35878036118405e-05
"1102","ASV_1155",0,0,0,0,0,0,0,0,0.0004711795,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.2437119047619e-05,0,0.00010281979641245
"1103","ASV_1156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007302157,0,0,0,"1",3.47721761904762e-05,0,0.000159346129471198
"1104","ASV_1157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003651079,0.0002826988,0,0,"2",3.08479380952381e-05,0,9.82951904175808e-05
"1105","ASV_1158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005653977,0,0,"1",2.69237e-05,0,0.000123379893238283
"1106","ASV_1159",0.0007583001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.61095285714286e-05,0,0.000165474647987742
"1107","ASV_1160",0,0.00101402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.82866666666667e-05,0,0.000221277305057101
"1108","ASV_1161",0,0,0,0.0005169004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.46143047619048e-05,0,0.000112796914750141
"1109","ASV_1162",0,0,0,0,0.0004741095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.25766428571429e-05,0,0.000103459174830841
"1110","ASV_1163",0,0,0,0,0,0.0004472359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.12969476190476e-05,0,9.75948745357953e-05
"1111","ASV_1164",0,0,0,0,0,0,0,0,0.000451547,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.15022380952381e-05,0,9.85356336823917e-05
"1112","ASV_1165",0,0,0,0,0,0,0,0,0,0.0005485594,0,0,0,0,0,0,0,0,0,0,0,"1",2.61218761904762e-05,0,0.000119705474937122
"1113","ASV_1166",0,0,0,0,0,0,0,0,0,0.0005485594,0,0,0,0,0,0,0,0,0,0,0,"1",2.61218761904762e-05,0,0.000119705474937122
"1114","ASV_1167",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003032469,0.0002185315,0,0,0,0,0,0,"2",2.48465904761905e-05,0,7.96085060240858e-05
"1115","ASV_1168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001699689,0,0,0.0001825539,0.0002355824,0,0,"3",2.80050095238095e-05,0,7.11493249564527e-05
"1116","ASV_1169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006895931,0,0,0,0,"1",3.28377666666667e-05,0,0.000150481551403298
"1117","ASV_1170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006997901,0,0,0,"1",3.33233380952381e-05,0,0.000152706719230034
"1118","ASV_1172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005418394,0,0,"1",2.58018761904762e-05,0,0.000118239050714736
"1119","ASV_1173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005418394,0,0,"1",2.58018761904762e-05,0,0.000118239050714736
"1120","ASV_1174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006374546,0,"1",3.0354980952381e-05,0,0.000139103997933228
"1121","ASV_1175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003758354,"1",1.78969238095238e-05,0,8.20140080640003e-05
"1122","ASV_1176",0.0007253305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.45395476190476e-05,0,0.000158280091433817
"1123","ASV_1177",0.0007253305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.45395476190476e-05,0,0.000158280091433817
"1124","ASV_1178",0,0.0009699321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.61872428571429e-05,0,0.000211656536534166
"1125","ASV_1179",0,0.0009699321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.61872428571429e-05,0,0.000211656536534166
"1126","ASV_1180",0,0.0009699321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.61872428571429e-05,0,0.000211656536534166
"1127","ASV_1181",0,0,0.0004611289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.1958519047619e-05,0,0.000100626575684844
"1128","ASV_1182",0,0,0,0.0001797914,0,0,0.0003749431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.64159285714286e-05,0,8.89532036588517e-05
"1129","ASV_1183",0,0,0,0,0.0003298153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001662925,0,"2",2.3624180952381e-05,0,7.89655580716214e-05
"1130","ASV_1184",0,0,0,0,0.000226748,0,0,0,0,0,0.000155597,0,0,0,0,0,0,0,0,0.0001108617,0,"3",2.34860333333333e-05,0,6.1778608532188e-05
"1131","ASV_1185",0,0,0,0,0,0.0002722305,0.0002142532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.31658904761905e-05,0,7.3737388999014e-05
"1132","ASV_1186",0,0,0,0,0,0,0.0005891963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.80569666666667e-05,0,0.000128573173520853
"1133","ASV_1187",0,0,0,0,0,0,0.0005891963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.80569666666667e-05,0,0.000128573173520853
"1134","ASV_1188",0,0,0,0,0,0,0.0005891963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.80569666666667e-05,0,0.000128573173520853
"1135","ASV_1189",0,0,0,0,0,0,0.0002142532,0.0001870407,0,0,0,0,0,0,0,0,0,0,0,0,0.0001143847,"3",2.45561238095238e-05,0,6.3761057556042e-05
"1136","ASV_1190",0,0,0,0,0,0,0,0.0005878424,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.79924952380952e-05,0,0.000128277728319262
"1137","ASV_1191",0,0,0,0,0,0,0,0,0.0004319146,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.05673619047619e-05,0,9.42514927741226e-05
"1138","ASV_1192",0,0,0,0,0,0,0,0,0,0.000524709,0,0,0,0,0,0,0,0,0,0,0,"1",2.49861428571429e-05,0,0.000114500890967837
"1139","ASV_1193",0,0,0,0,0,0,0,0,0,0.000524709,0,0,0,0,0,0,0,0,0,0,0,"1",2.49861428571429e-05,0,0.000114500890967837
"1140","ASV_1194",0,0,0,0,0,0,0,0,0,0,0.0004890193,0,0,0,0,0,0,0,0,0,0,"1",2.32866333333333e-05,0,0.000106712759930682
"1141","ASV_1195",0,0,0,0,0,0,0,0,0,0,0,0.000190613,0,0,0,0,0.0002698408,0,0,0,0,"2",2.19263714285714e-05,0,7.03744598803937e-05
"1142","ASV_1196",0,0,0,0,0,0,0,0,0,0,0,0,0.0004566874,0,0,0,0,0,0,0,0,"1",2.1747019047619e-05,0,9.96573609253607e-05
"1143","ASV_1197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534188,0,0,0,0,0,0,"1",2.54375238095238e-05,0,0.000116569378349384
"1144","ASV_1198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005182812,0,0,"1",2.46800571428571e-05,0,0.000113098230012978
"1145","ASV_1199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003594947,"1",1.71187952380952e-05,0,7.8448174985021e-05
"1146","ASV_1200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003594947,"1",1.71187952380952e-05,0,7.8448174985021e-05
"1147","ASV_1201",0.000692361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.29695714285714e-05,0,0.000151085556701682
"1148","ASV_1202",0,0.0009258443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.40878238095238e-05,0,0.000202035789833019
"1149","ASV_1203",0,0,0.0001257624,0,0,0,0,0,0,0,0,0.0001319629,0,0,0,0,0,0,7.067471e-05,0,4.902201e-05,"3",1.79724771428571e-05,0,4.11371193088026e-05
"1150","ASV_1204",0,0,0,0.0004719525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.24739285714286e-05,0,0.000102988478841602
"1151","ASV_1205",0,0,0,0,0.000226748,0,0,0,0,0,0.0002222815,0,0,0,0,0,0,0,0,0,0,"2",2.13823571428571e-05,0,6.75360687372205e-05
"1152","ASV_1206",0,0,0,0,0.0002885884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001940079,0,"2",2.29807761904762e-05,0,7.41052941146306e-05
"1153","ASV_1207",0,0,0,0,0.0001030673,0,0,0,0,0,0.0002445096,0,0,0,0,0,0,0,0,0.0001385771,0,"3",2.31501904761905e-05,0,6.25926783917648e-05
"1154","ASV_1208",0,0,0,0,0,0.0004083458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.94450380952381e-05,0,8.91083589627285e-05
"1155","ASV_1209",0,0,0,0,0,0,0,0,0.0004122821,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.9632480952381e-05,0,8.99673300440644e-05
"1156","ASV_1210",0,0,0,0,0,0,0,0,0.0004122821,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.9632480952381e-05,0,8.99673300440644e-05
"1157","ASV_1211",0,0,0,0,0,0,0,0,0.0001374274,0,0,0,0,0,0.0003399378,0,0,0,0,0,0,"2",2.27316761904762e-05,0,7.86106503562329e-05
"1158","ASV_1212",0,0,0,0,0,0,0,0,0,0.0005008586,0,0,0,0,0,0,0,0,0,0,0,"1",2.38504095238095e-05,0,0.000109296306998553
"1159","ASV_1213",0,0,0,0,0,0,0,0,0,0.0005008586,0,0,0,0,0,0,0,0,0,0,0,"1",2.38504095238095e-05,0,0.000109296306998553
"1160","ASV_1214",0,0,0,0,0,0,0,0,0,0,0.0004667911,0,0,0,0,0,0,0,0,0,0,"1",2.22281476190476e-05,0,0.000101862169022938
"1161","ASV_1215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003546998,0,0,0,0,0,"1",1.68904666666667e-05,0,7.74018420231284e-05
"1162","ASV_1216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003546998,0,0,0,0,0,"1",1.68904666666667e-05,0,7.74018420231284e-05
"1163","ASV_1217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005820238,0,"1",2.7715419047619e-05,0,0.000127008005703135
"1164","ASV_1218",0.0006593914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.13995904761905e-05,0,0.000143891000147757
"1165","ASV_1219",0.0006593914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.13995904761905e-05,0,0.000143891000147757
"1166","ASV_1220",0,0.0008817565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.19884047619048e-05,0,0.000192415043131873
"1167","ASV_1221",0,0.0008817565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.19884047619048e-05,0,0.000192415043131873
"1168","ASV_1222",0,0,0,0,0.0002473615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002217233,0,"2",2.23373714285714e-05,0,7.06649885148377e-05
"1169","ASV_1223",0,0,0,0,0,0,0,0.0005344021,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.5447719047619e-05,0,0.000116616098799684
"1170","ASV_1224",0,0,0,0,0,0,0,0.0005344021,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.5447719047619e-05,0,0.000116616098799684
"1171","ASV_1225",0,0,0,0,0,0,0,0.0003473614,0,0,0,0,0,0,0,0,0,0,0,0,0.0001143847,"2",2.19879095238095e-05,0,7.86101044186681e-05
"1172","ASV_1226",0,0,0,0,0,0,0,0.0003740815,0,0,0,0,0,0,0,0,0,0,0,0,9.804402e-05,"2",2.24821676190476e-05,0,8.33472235356825e-05
"1173","ASV_1227",0,0,0,0,0,0,0,0,0.0002944872,0,0,0,0,0,0.0001214064,0,0,0,0,0,0,"2",1.98044571428571e-05,0,6.82735959019339e-05
"1174","ASV_1228",0,0,0,0,0,0,0,0,0.0002159573,0.0001431025,0,0,0,0,0,0,0,0,0,8.314625e-05,0,"3",2.1057430952381e-05,0,5.68847327733911e-05
"1175","ASV_1229",0,0,0,0,0,0,0,0,0,0.000405457,0,0,0,0,7.284382e-05,0,0,0,0,0,0,"2",2.27762295238095e-05,0,8.91088412289842e-05
"1176","ASV_1230",0,0,0,0,0,0,0,0,0,0.0002862049,0.0001778252,0,0,0,0,0,0,0,0,0,0,"2",2.20966714285714e-05,0,7.18615077375861e-05
"1177","ASV_1231",0,0,0,0,0,0,0,0,0,0.0004770082,0,0,0,0,0,0,0,0,0,0,0,"1",2.27146761904762e-05,0,0.000104091723029268
"1178","ASV_1232",0,0,0,0,0,0,0,0,0,0.0004770082,0,0,0,0,0,0,0,0,0,0,0,"1",2.27146761904762e-05,0,0.000104091723029268
"1179","ASV_1233",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003032469,0,0.0001013428,0,0,0,0,0,"2",1.92661761904762e-05,0,6.8714681483071e-05
"1180","ASV_1234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004856255,0,0,0,0,0,0,"1",2.31250238095238e-05,0,0.000105972172054799
"1181","ASV_1235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004856255,0,0,0,0,0,0,"1",2.31250238095238e-05,0,0.000105972172054799
"1182","ASV_1236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003378093,0,0,0,0,0,"1",1.60861571428571e-05,0,7.37160327480974e-05
"1183","ASV_1237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005996462,0,0,0,0,"1",2.8554580952381e-05,0,0.00013085352865203
"1184","ASV_1238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004711647,0,0,"1",2.24364142857143e-05,0,0.000102816566787674
"1185","ASV_1239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004711647,0,0,"1",2.24364142857143e-05,0,0.000102816566787674
"1186","ASV_1240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003268134,"1",1.55625428571429e-05,0,7.13165306488515e-05
"1187","ASV_1241",0,0.0008376686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.9888980952381e-05,0,0.000182794274608937
"1188","ASV_1242",0,0.0008376686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.9888980952381e-05,0,0.000182794274608937
"1189","ASV_1243",0,0.0008376686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.9888980952381e-05,0,0.000182794274608937
"1190","ASV_1244",0,0,0.0003982477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.89641761904762e-05,0,8.69047728853364e-05
"1191","ASV_1245",0,0,0,0,0.0003916557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.86502714285714e-05,0,8.54662805529008e-05
"1192","ASV_1246",0,0,0,0,0,0.0003694557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.75931285714286e-05,0,8.06218433896617e-05
"1193","ASV_1247",0,0,0,0,0,0.0003694557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.75931285714286e-05,0,8.06218433896617e-05
"1194","ASV_1248",0,0,0,0,0,0,0,0,0.0003730171,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.7762719047619e-05,0,8.13990045839482e-05
"1195","ASV_1249",0,0,0,0,0,0,0,0,0,0.0002862049,0,0,0,0,0.0001699689,0,0,0,0,0,0,"2",2.17225619047619e-05,0,7.10258432337799e-05
"1196","ASV_1250",0,0,0,0,0,0,0,0,0,0.0003339057,0,0,0,0,0,0,0,0,0,0.0001385771,0,"2",2.2499180952381e-05,0,7.74810148109885e-05
"1197","ASV_1251",0,0,0,0,0,0,0,0,0,0,0,0,0.0001868266,0,0,0,0,0.0003042565,0,0,0,"2",2.33849095238095e-05,0,7.61551910238685e-05
"1198","ASV_1252",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001949444,0.0002428127,0,0,0,0,0,0,"2",2.08455761904762e-05,0,6.62706674901038e-05
"1199","ASV_1253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003209188,0,0,0,0,0,"1",1.52818476190476e-05,0,7.00302234730664e-05
"1200","ASV_1254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005780874,0,0,0,"1",2.75279714285714e-05,0,0.00012614901280001
"1201","ASV_1255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004259592,0.0001177912,0,0,"2",2.58928761904762e-05,0,9.51936828461737e-05
"1202","ASV_1256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005780874,0,0,0,"1",2.75279714285714e-05,0,0.00012614901280001
